tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;moonphase;weathercondition
18.3;0.7;7.4;18.3;0.7;7.4;1.4;69.2;0.0;0.0;0.0;;;;;13.6;245.5;1017.3;46.6;9.0;;;;;0.0;partly-cloudy-day
14.8;1.7;7.4;14.8;1.7;6.8;3.7;78.5;0.0;0.0;0.0;;;;;26.3;265.6;1012.7;60.7;11.2;;;;;0.02;partly-cloudy-day
10.3;1.0;5.8;10.3;0.5;4.6;1.3;73.9;0.0;0.0;0.0;;;;;19.6;252.6;1016.7;52.8;11.4;;;;;0.05;partly-cloudy-day
12.8;-0.9;5.2;12.8;-2.1;4.9;0.0;73.0;0.0;0.0;0.0;;;;;28.2;154.1;1013.2;74.8;11.2;;;;;0.09;partly-cloudy-day
13.1;7.5;9.8;13.1;5.9;9.2;7.3;84.6;0.0;0.0;0.0;;;;;22.0;237.0;1014.5;79.6;11.1;;;;;0.16;partly-cloudy-day
20.7;2.6;7.6;20.7;2.6;7.0;5.0;84.3;0.0;0.0;0.0;;;;;13.1;80.7;1023.4;54.3;8.2;;;;;0.19;partly-cloudy-day
15.1;4.5;8.5;15.1;4.5;8.5;6.0;84.5;0.0;0.0;0.0;;;;;18.4;219.2;1023.4;61.5;8.0;;;;;0.23;partly-cloudy-day
13.3;8.1;9.8;13.3;7.4;9.6;8.1;89.8;0.0;0.0;0.0;;;;;10.8;199.9;1021.3;88.1;9.9;;;;;0.25;partly-cloudy-day
14.9;7.1;11.2;14.9;7.1;11.2;7.3;78.7;0.0;0.0;0.0;;;;;25.9;256.5;1017.9;74.2;11.6;;;;;0.3;partly-cloudy-day
14.1;4.1;8.4;14.1;4.1;8.4;5.3;81.5;0.0;0.0;0.0;;;;;13.1;214.9;1020.4;64.6;10.1;;;;;0.33;partly-cloudy-day
14.8;4.1;10.1;14.8;2.9;9.8;3.8;66.9;0.0;0.0;0.0;;;;;18.4;287.9;1022.9;40.5;16.9;;;;;0.36;partly-cloudy-day
14.1;0.3;5.9;14.1;0.3;5.9;2.9;82.4;0.0;0.0;0.0;;;;;4.4;30.5;1020.2;56.0;7.9;;;;;0.4;partly-cloudy-day
6.1;2.1;4.0;6.1;-3.4;2.2;1.7;85.7;0.0;0.0;0.0;;;;;27.3;339.7;1012.2;94.6;8.7;;;;;0.43;cloudy
4.3;0.0;2.3;0.1;-4.4;-2.1;-4.4;62.0;0.0;0.0;0.0;;;;;36.4;335.9;1015.4;68.9;11.2;;;;;0.47;partly-cloudy-day
3.9;-0.9;1.3;3.9;-3.2;-0.3;-2.9;73.8;0.0;0.0;0.0;;;;;10.1;288.7;1025.2;88.5;12.2;;;;;0.5;partly-cloudy-day
6.7;-4.3;0.7;6.1;-4.3;0.6;-4.1;72.6;0.0;0.0;0.0;;;;;6.9;256.1;1030.6;10.6;9.9;;;;;0.54;clear-day
6.8;-3.9;0.6;5.8;-3.9;0.3;-3.1;77.9;0.0;0.0;0.0;;;;;11.8;245.5;1027.9;40.3;8.4;;;;;0.57;partly-cloudy-day
9.8;-3.9;1.3;9.8;-5.9;1.0;-1.2;84.5;0.0;0.0;0.0;;;;;7.2;111.6;1028.0;26.5;6.3;;;;;0.6;partly-cloudy-day
12.1;-2.4;3.1;12.1;-2.4;3.1;-0.5;78.7;0.0;0.0;0.0;;;;;4.1;171.4;1022.3;44.5;4.4;;;;;0.63;partly-cloudy-day
12.4;-2.8;2.7;12.4;-2.8;2.6;-0.4;82.2;0.0;0.0;0.0;;;;;10.8;151.8;1020.4;50.6;3.5;;;;;0.67;partly-cloudy-day
14.1;-2.1;4.7;14.1;-2.1;4.4;0.9;77.7;0.0;0.0;0.0;;;;;18.4;117.1;1020.3;56.8;7.3;;;;;0.7;partly-cloudy-day
15.1;3.6;7.5;15.1;1.2;5.8;4.1;79.4;0.0;0.0;0.0;;;;;36.7;155.9;1015.8;71.8;11.3;;;;;0.75;partly-cloudy-day
14.6;-0.2;7.6;14.6;-0.2;7.1;2.9;74.3;0.0;0.0;0.0;;;;;23.8;164.4;1018.9;36.4;12.0;;;;;0.76;partly-cloudy-day
15.6;4.9;9.3;15.6;4.8;8.8;4.1;71.2;0.0;0.0;0.0;;;;;14.0;126.3;1021.5;60.1;12.7;;;;;0.8;partly-cloudy-day
13.6;4.1;8.8;13.6;3.1;8.0;3.9;71.7;0.0;0.0;0.0;;;;;27.7;227.2;1014.9;72.5;13.5;;;;;0.86;partly-cloudy-day
17.6;4.1;10.1;17.6;3.2;9.7;3.6;68.5;0.0;0.0;0.0;;;;;46.0;210.1;1005.7;81.7;11.4;;;;;0.89;partly-cloudy-day
12.1;7.1;9.3;12.1;4.6;7.4;4.4;72.1;0.0;0.0;0.0;;;;;44.1;212.0;1003.6;72.5;12.7;;;;;0.93;partly-cloudy-day
6.1;-3.9;1.0;4.6;-7.8;-0.1;-2.3;79.4;0.0;0.0;0.0;;;;;9.6;276.2;1016.7;50.5;12.1;;;;;0.0;partly-cloudy-day
11.1;4.1;7.5;11.1;3.2;6.4;2.7;72.8;0.0;0.0;0.0;;;;;35.0;223.1;1018.8;80.4;14.3;;;;;0.03;partly-cloudy-day
8.6;1.9;5.5;7.1;-4.1;3.5;3.1;84.3;0.0;0.0;0.0;;;;;30.4;343.2;1014.5;82.9;14.2;;;;;0.06;partly-cloudy-day
0.7;-6.9;-2.5;0.7;-6.9;-4.2;-3.7;89.4;0.0;0.0;0.0;;;;;18.4;218.4;1021.4;75.3;8.4;;;;;0.17;partly-cloudy-day
1.8;-2.4;-0.3;1.8;-4.7;-1.2;-3.3;81.3;0.0;0.0;0.0;;;;;15.7;211.1;1022.7;81.5;11.3;;;;;0.2;partly-cloudy-day
2.8;-6.9;-0.2;0.7;-6.9;-1.6;-2.1;85.9;0.0;0.0;0.0;;;;;11.4;242.9;1022.9;78.5;12.7;;;;;0.24;partly-cloudy-day
1.3;-6.9;-2.9;1.3;-6.9;-3.4;-4.9;86.3;0.0;0.0;0.0;;;;;8.1;200.8;1024.0;61.2;3.7;;;;;0.25;partly-cloudy-day
-0.8;-4.9;-2.6;-0.8;-7.6;-4.9;-4.6;86.1;0.0;0.0;0.0;;;;;14.8;113.8;1028.5;97.2;3.8;;;;;0.31;cloudy
2.6;-4.9;-3.6;1.4;-9.5;-5.3;-5.4;87.7;0.0;0.0;0.0;;;;;14.9;160.0;1031.4;100.0;3.6;;;;;0.35;cloudy
3.1;-5.9;-3.3;2.4;-8.8;-5.6;-6.7;78.7;0.0;0.0;0.0;;;;;13.0;100.1;1027.8;100.0;3.7;;;;;0.38;cloudy
-1.4;-5.4;-3.9;-1.4;-11.2;-6.4;-6.8;80.1;0.0;0.0;0.0;;;;;18.4;86.9;1025.0;93.2;6.4;;;;;0.42;cloudy
10.8;-2.2;2.0;10.8;-5.0;-0.8;-5.1;62.5;0.0;0.0;0.0;;;;;27.7;135.8;1017.8;66.7;13.3;;;;;0.45;partly-cloudy-day
8.1;5.8;7.1;5.0;1.8;3.5;2.0;70.1;0.0;0.0;0.0;;;;;37.1;158.1;1012.3;86.5;17.3;;;;;0.5;partly-cloudy-day
9.1;5.1;7.3;8.0;2.7;4.8;3.2;75.5;0.0;0.0;0.0;;;;;28.6;169.5;1013.6;93.5;19.3;;;;;0.52;cloudy
10.6;5.1;8.2;10.6;4.6;6.8;4.6;78.7;0.0;0.0;0.0;;;;;20.2;117.9;1013.2;94.4;14.9;;;;;0.55;cloudy
11.9;0.8;6.3;11.9;-0.9;5.9;3.1;81.1;0.0;0.0;0.0;;;;;12.5;66.9;1018.0;53.1;11.0;;;;;0.58;partly-cloudy-day
9.6;-2.9;2.3;7.2;-2.9;0.9;-0.6;82.2;0.0;0.0;0.0;;;;;28.8;41.2;1022.7;17.6;8.5;;;;;0.62;clear-day
8.4;2.5;4.5;6.6;-1.8;1.7;0.6;76.0;0.0;0.0;0.0;;;;;28.3;58.3;1016.7;62.4;10.5;;;;;0.65;partly-cloudy-day
8.5;0.3;3.5;8.3;-1.9;2.9;1.0;84.3;0.0;0.0;0.0;;;;;8.8;99.9;1018.4;70.7;10.7;;;;;0.71;partly-cloudy-day
4.8;1.6;3.4;3.8;-1.9;0.5;0.2;80.3;0.0;0.0;0.0;;;;;25.1;291.1;1025.4;79.4;12.0;;;;;0.75;partly-cloudy-day
4.6;-3.0;1.5;1.5;-4.4;-1.2;-4.4;66.0;0.0;0.0;0.0;;;;;20.0;339.3;1030.0;44.0;11.7;;;;;0.78;partly-cloudy-day
4.1;-6.4;-2.1;3.4;-6.4;-2.5;-6.0;76.0;0.0;0.0;0.0;;;;;6.6;352.4;1029.9;11.2;8.4;;;;;0.81;clear-day
5.7;-7.1;-2.5;5.7;-7.1;-2.5;-5.2;82.6;0.0;0.0;0.0;;;;;4.7;53.2;1022.4;8.0;7.3;;;;;0.84;clear-day
3.6;-7.4;-2.6;3.6;-7.4;-3.1;-5.4;82.0;0.0;0.0;0.0;;;;;9.6;253.8;1011.5;68.4;4.9;;;;;0.87;partly-cloudy-day
1.3;-10.4;-1.4;0.0;-10.4;-3.0;-3.0;89.0;0.0;0.0;0.0;;;;;10.7;266.2;1009.4;82.3;7.6;;;;;0.91;partly-cloudy-day
-1.9;-10.6;-7.0;-3.4;-11.7;-8.7;-9.1;85.1;0.0;0.0;0.0;;;;;14.8;291.1;1013.7;61.5;5.2;;;;;0.94;partly-cloudy-day
7.1;-12.2;-0.5;3.2;-12.2;-3.6;-3.5;81.0;0.0;0.0;0.0;;;;;46.9;167.9;1009.2;82.4;8.3;;;;;0.97;partly-cloudy-day
1.7;-2.5;-0.4;0.4;-7.9;-4.7;-4.6;74.3;0.0;0.0;0.0;;;;;24.4;225.7;1013.2;73.2;11.4;;;;;0.04;partly-cloudy-day
6.3;-0.9;3.0;2.6;-6.8;-1.4;-0.2;80.0;0.0;0.0;0.0;;;;;30.5;115.4;1012.0;95.4;10.9;;;;;0.07;cloudy
8.6;4.2;6.0;5.7;0.1;3.0;-0.3;64.3;0.0;0.0;0.0;;;;;29.5;76.1;1013.4;80.9;12.4;;;;;0.11;partly-cloudy-day
6.7;1.7;4.2;3.6;-1.2;1.1;-0.5;72.1;0.0;0.0;0.0;;;;;33.1;138.4;1004.8;80.5;12.3;;;;;0.15;partly-cloudy-day
2.6;-1.4;0.7;-0.1;-4.0;-2.0;-2.5;79.5;0.0;0.0;0.0;;;;;15.8;279.4;1012.9;72.8;12.4;;;;;0.18;partly-cloudy-day
2.7;-4.9;-1.9;1.1;-7.3;-2.7;-5.5;76.6;0.0;0.0;0.0;;;;;7.7;252.0;1025.1;30.4;12.3;;;;;0.22;partly-cloudy-day
2.7;-5.5;-1.9;2.7;-7.5;-2.7;-5.0;80.5;0.0;0.0;0.0;;;;;9.6;89.1;1027.0;53.0;10.5;;;;;0.25;partly-cloudy-day
7.3;-6.2;-0.6;3.7;-6.2;-1.5;-3.1;83.7;0.0;0.0;0.0;;;;;22.4;102.4;1024.0;66.2;7.3;;;;;0.29;partly-cloudy-day
4.8;0.7;2.2;2.3;-2.5;0.3;0.8;90.6;0.0;0.0;0.0;;;;;26.9;93.1;1001.0;93.6;6.2;;;;;0.36;cloudy
6.6;2.6;4.9;4.3;-0.5;1.5;1.0;76.2;0.0;0.0;0.0;;;;;37.8;126.5;1001.8;93.5;12.0;;;;;0.39;cloudy
8.1;-0.9;3.7;6.9;-2.8;3.3;0.4;80.0;0.0;0.0;0.0;;;;;11.1;235.6;1009.8;73.9;9.7;;;;;0.43;partly-cloudy-day
7.3;1.1;4.6;4.0;0.6;2.4;1.4;80.6;0.0;0.0;0.0;;;;;25.8;136.3;1013.5;86.5;11.4;;;;;0.47;partly-cloudy-day
6.7;3.7;5.2;4.2;-1.2;1.1;1.5;76.8;0.0;0.0;0.0;;;;;36.0;136.1;1005.8;92.1;12.6;;;;;0.5;cloudy
8.3;1.9;4.9;5.3;-0.5;2.5;1.1;76.9;0.0;0.0;0.0;;;;;22.6;135.6;1008.6;85.6;11.9;;;;;0.53;partly-cloudy-day
8.6;4.5;6.1;6.0;0.8;3.2;1.6;72.8;0.0;0.0;0.0;;;;;24.3;96.6;1014.6;99.3;12.4;;;;;0.57;cloudy
8.6;0.4;4.2;8.5;-1.6;3.1;0.4;77.3;0.0;0.0;0.0;;;;;17.6;43.5;1013.6;80.8;11.0;;;;;0.6;partly-cloudy-day
7.1;0.8;3.3;4.6;-0.6;2.0;0.3;82.0;0.0;0.0;0.0;;;;;18.4;289.1;1013.1;81.9;10.1;;;;;0.63;partly-cloudy-day
5.8;1.1;3.1;5.8;-0.2;2.3;-1.0;75.4;0.0;0.0;0.0;;;;;8.5;269.3;1015.6;85.8;13.2;;;;;0.66;partly-cloudy-day
6.6;-1.0;2.6;3.9;-2.3;0.8;-1.1;77.3;0.0;0.0;0.0;;;;;21.6;38.4;1012.6;80.2;10.7;;;;;0.69;partly-cloudy-day
3.7;0.0;2.2;3.3;-3.1;1.0;0.3;87.4;0.0;0.0;0.0;;;;;14.1;31.0;1012.1;98.9;6.8;;;;;0.73;cloudy
5.8;-0.2;2.5;2.2;-5.4;-1.0;0.2;84.9;0.0;0.0;0.0;;;;;30.0;81.8;1012.7;94.7;7.8;;;;;0.75;cloudy
6.3;3.8;4.9;2.8;0.1;1.5;0.9;75.5;0.0;0.0;0.0;;;;;23.5;69.7;1020.3;90.7;12.8;;;;;0.79;cloudy
6.1;0.1;4.2;2.2;-4.3;0.4;1.1;80.0;0.0;0.0;0.0;;;;;29.2;57.3;1015.5;97.9;11.1;;;;;0.82;cloudy
5.8;0.6;3.7;1.9;-3.8;0.0;-1.0;73.7;0.0;0.0;0.0;;;;;29.4;336.1;1015.7;81.2;12.1;;;;;0.85;partly-cloudy-day
4.6;-1.7;1.2;1.7;-5.4;-1.9;-2.6;76.1;0.0;0.0;0.0;;;;;19.9;241.0;1027.8;76.3;11.8;;;;;0.92;partly-cloudy-day
5.5;-0.7;2.4;4.8;-2.0;2.0;-0.1;84.0;0.0;0.0;0.0;;;;;8.8;307.5;1026.0;77.1;8.6;;;;;0.95;partly-cloudy-day
9.1;-0.6;4.0;8.3;-1.5;3.0;0.0;76.3;0.0;0.0;0.0;;;;;22.0;183.2;1015.0;74.7;11.3;;;;;0.98;partly-cloudy-day
8.1;2.5;4.6;5.9;0.4;2.5;1.4;80.1;0.0;0.0;0.0;;;;;18.4;142.2;1010.0;83.7;11.9;;;;;0.0;partly-cloudy-day
7.7;1.3;4.6;5.2;-1.1;2.2;0.3;74.0;0.0;0.0;0.0;;;;;19.4;97.2;1013.2;75.8;11.3;;;;;0.05;partly-cloudy-day
5.8;1.5;4.0;5.1;0.4;2.8;2.2;88.3;0.0;0.0;0.0;;;;;14.7;58.6;1013.2;93.8;9.9;;;;;0.09;cloudy
5.7;-1.2;1.4;4.2;-4.3;-0.2;-1.0;84.3;0.0;0.0;0.0;;;;;24.9;337.1;1014.9;78.0;8.1;;;;;0.12;partly-cloudy-day
6.2;-2.2;1.2;4.5;-4.1;0.0;-3.3;73.1;0.0;0.0;0.0;;;;;13.4;253.6;1019.8;62.8;11.2;;;;;0.16;partly-cloudy-day
8.8;-3.9;1.2;7.7;-3.9;0.7;-2.7;76.8;0.0;0.0;0.0;;;0.0;;15.6;224.8;1023.1;22.9;9.7;;;;;0.19;partly-cloudy-day
10.8;-5.4;1.6;10.8;-5.4;1.3;-2.9;75.0;0.0;0.0;0.0;;;;;25.5;254.2;1022.0;33.6;8.6;;;;;0.25;partly-cloudy-day
11.5;-4.2;2.7;11.5;-4.2;2.6;-1.7;74.8;0.0;0.0;0.0;;;;;16.5;228.1;1019.6;37.5;7.9;;;;;0.27;partly-cloudy-day
9.2;-1.8;3.1;8.8;-1.8;2.5;0.5;83.7;0.0;0.0;0.0;;;;;17.2;257.7;1015.9;81.9;11.3;;;;;0.3;partly-cloudy-day
10.4;-1.3;5.7;10.4;-8.4;1.5;1.4;75.0;0.0;0.0;0.0;;;;;41.0;184.5;998.6;94.5;10.0;;;;;0.37;cloudy
-0.4;-3.8;-2.2;-5.4;-12.5;-8.8;-5.4;79.6;0.0;0.0;0.0;;;;;46.5;338.6;1003.6;99.9;8.0;;;;;0.41;cloudy
-2.1;-8.6;-5.0;-3.9;-11.7;-8.4;-8.5;76.7;0.0;0.0;0.0;;;;;20.7;244.1;1014.2;66.6;12.7;;;;;0.44;partly-cloudy-day
0.0;-17.9;-5.7;-2.6;-17.9;-8.4;-8.4;81.8;0.0;0.0;0.0;;;;;14.0;63.7;1016.9;76.9;5.3;;;;;0.48;partly-cloudy-day
5.0;-3.1;-0.4;2.5;-5.7;-1.4;-2.4;87.5;0.0;0.0;0.0;;;;;10.7;81.6;1008.8;96.1;5.5;;;;;0.5;cloudy
4.3;0.4;2.3;1.8;-4.0;-1.4;-0.5;82.4;0.0;0.0;0.0;;;;;26.6;299.4;1012.9;95.3;7.6;;;;;0.55;cloudy
5.1;-3.7;0.7;3.4;-3.7;-0.5;-2.7;78.9;0.0;0.0;0.0;;;;;10.6;249.5;1025.1;61.5;12.7;;;;;0.58;partly-cloudy-day
6.4;-6.9;-0.8;4.3;-6.9;-1.8;-4.2;79.5;0.0;0.0;0.0;;;;;21.4;56.2;1027.5;31.8;6.8;;;;;0.61;partly-cloudy-day
11.8;-3.2;2.9;11.8;-6.4;-0.6;-1.6;73.5;0.0;0.0;0.0;;;;;46.1;45.9;1017.4;63.9;10.2;;;;;0.64;partly-cloudy-day
10.5;1.1;5.0;10.5;-1.7;2.9;-1.6;63.7;0.0;0.0;0.0;;;;;22.9;61.7;1010.0;86.0;11.5;;;;;0.67;partly-cloudy-day
8.6;-0.9;2.9;5.8;-1.5;1.1;-1.4;74.1;0.0;0.0;0.0;;;;;24.0;353.0;1012.3;85.3;11.0;;;;;0.71;partly-cloudy-day
4.1;1.5;2.5;2.5;-2.3;-0.2;-1.0;78.0;0.0;0.0;0.0;;;;;18.8;275.2;1018.8;99.7;10.8;;;;;0.74;cloudy
7.6;-1.0;2.8;6.0;-1.9;1.8;-0.8;78.4;0.0;0.0;0.0;;;;;22.1;98.3;1018.9;88.2;10.9;;;;;0.75;partly-cloudy-day
4.1;0.0;2.9;3.6;-4.2;0.5;0.8;86.6;0.0;0.0;0.0;;;;;20.3;268.9;1013.0;95.0;9.7;;;;;0.8;cloudy
2.1;-1.2;0.0;2.1;-6.4;-4.0;-1.8;87.1;0.0;0.0;0.0;;;;;20.7;271.0;1013.1;100.0;3.7;;;;;0.84;cloudy
2.6;-1.5;0.5;-0.8;-7.2;-3.7;-3.6;74.6;0.0;0.0;0.0;;;;;23.8;287.0;1017.5;90.2;11.5;;;;;0.87;cloudy
5.7;-1.2;1.3;3.8;-5.6;-1.0;-3.5;71.0;0.0;0.0;0.0;;;;;16.3;238.5;1018.9;68.8;12.1;;;;;0.9;partly-cloudy-day
12.3;-0.8;4.8;12.3;-3.0;4.2;0.6;75.4;0.0;0.0;0.0;;;;;24.9;178.6;1016.1;87.7;9.8;;;;;0.93;partly-cloudy-day
7.6;3.1;4.7;7.6;1.6;3.7;2.1;84.0;0.0;0.0;0.0;;;;;15.5;250.7;1019.8;91.4;11.4;;;;;0.0;cloudy
10.3;-1.4;3.3;10.3;-1.4;2.7;-0.1;80.6;0.0;0.0;0.0;;;;;16.6;36.4;1025.0;32.3;10.9;;;;;0.03;partly-cloudy-day
14.6;-0.2;6.0;14.6;-0.2;5.7;0.6;71.6;0.0;0.0;0.0;;;;;9.0;282.7;1026.2;34.7;14.1;;;;;0.07;partly-cloudy-day
15.3;-1.9;6.1;15.3;-1.9;6.0;0.1;69.8;0.0;0.0;0.0;;;;;5.8;92.2;1022.7;7.9;13.3;;;;;0.1;clear-day
17.5;-3.8;9.2;17.5;-3.8;9.0;1.0;60.1;0.0;0.0;0.0;;;;;11.5;313.2;1016.3;34.2;11.2;;;;;0.14;partly-cloudy-day
14.8;0.1;7.1;14.8;-0.2;6.8;0.9;68.1;0.0;0.0;0.0;;;;;22.5;304.2;1011.3;47.4;12.7;;;;;0.17;partly-cloudy-day
10.5;6.0;7.6;10.5;2.4;5.5;5.3;85.5;0.0;0.0;0.0;;;;;27.7;223.6;1004.8;86.8;10.9;;;;;0.21;partly-cloudy-day
14.1;6.0;9.3;14.1;3.0;8.0;5.7;79.5;0.0;0.0;0.0;;;;;27.3;222.1;1001.9;76.1;11.8;;;;;0.25;partly-cloudy-day
11.3;4.1;7.7;11.3;2.3;6.6;5.9;88.5;0.0;0.0;0.0;;;;;34.2;271.2;1001.9;84.3;11.6;;;;;0.28;partly-cloudy-day
10.1;2.1;6.1;10.1;0.1;4.1;1.3;72.8;0.0;0.0;0.0;;;;;18.4;289.7;1015.5;64.1;12.7;;;;;0.31;partly-cloudy-day
14.5;0.0;6.2;14.5;-2.4;5.8;1.9;77.1;0.0;0.0;0.0;;;;;23.7;222.7;1020.4;63.1;9.9;;;;;0.35;partly-cloudy-day
16.6;7.1;10.7;16.6;5.3;10.3;6.9;78.7;0.0;0.0;0.0;;;;;24.8;233.4;1013.2;79.9;11.9;;;;;0.39;partly-cloudy-day
19.7;3.1;11.1;19.7;2.0;10.9;5.5;71.8;0.0;0.0;0.0;;;;;15.1;176.9;1012.3;64.0;10.7;;;;;0.42;partly-cloudy-day
7.6;3.5;5.8;4.2;-0.5;2.7;2.4;79.0;0.0;0.0;0.0;;;;;30.2;229.3;1001.2;87.2;12.2;;;;;0.5;partly-cloudy-day
9.1;1.5;5.7;5.7;0.0;2.3;0.9;72.3;11.822;100.0;4.17;rain;;;;31.4;272.2;1010.6;77.6;12.0;;;;;0.52;rain
13.3;-3.0;4.5;13.3;-5.0;3.8;-1.7;68.5;0.0;0.0;0.0;;;0.0;;11.8;48.0;1014.5;34.0;11.1;;;;;0.56;partly-cloudy-day
13.6;-0.5;6.6;13.6;-2.4;6.0;-0.1;64.6;0.0;0.0;0.0;;;;;11.9;32.4;1009.7;58.6;11.3;;;;;0.59;partly-cloudy-day
12.1;3.6;6.9;12.1;2.6;6.1;3.3;78.9;0.0;0.0;0.0;;;;;20.9;256.1;1009.2;86.4;11.6;;;;;0.62;partly-cloudy-day
13.3;5.3;8.3;13.3;2.6;7.0;3.6;73.8;0.0;0.0;0.0;;;;;16.8;62.9;1012.5;74.9;11.9;;;;;0.66;partly-cloudy-day
16.3;1.2;8.2;16.3;-1.7;7.4;-0.7;60.8;0.0;0.0;0.0;;;;;22.0;32.0;1012.9;20.3;9.4;;;;;0.69;partly-cloudy-day
15.8;1.0;7.5;15.8;-2.4;6.2;0.7;64.8;0.0;0.0;0.0;;;;;14.8;352.1;1011.5;23.0;11.6;;;;;0.72;partly-cloudy-day
16.8;-1.2;8.1;16.8;-1.2;8.1;0.2;63.0;0.0;0.0;0.0;;;;;22.0;260.6;1012.9;55.1;11.3;;;;;0.75;partly-cloudy-day
14.8;4.2;9.8;14.8;1.5;8.8;1.1;57.0;0.0;0.0;0.0;;;;;28.8;319.7;1017.1;50.4;11.3;;;;;0.79;partly-cloudy-day
12.8;-0.9;6.4;12.8;-4.1;4.3;-2.9;54.7;0.0;0.0;0.0;;;;;27.7;320.2;1022.4;7.3;11.5;;;;;0.82;clear-day
9.5;-2.9;3.5;6.4;-7.2;0.4;-6.1;52.2;0.0;0.0;0.0;;;;;32.2;356.3;1024.8;12.7;11.3;;;;;0.85;clear-day
9.8;-6.3;2.1;9.3;-8.5;0.5;-6.8;53.4;0.0;0.0;0.0;;;;;22.9;26.1;1023.2;47.8;10.3;;;;;0.89;partly-cloudy-day
14.5;3.1;8.6;14.5;2.2;8.1;-1.0;52.9;0.0;0.0;0.0;;;;;11.7;290.8;1013.0;72.0;12.9;;;;;0.92;partly-cloudy-day
10.6;4.6;6.8;10.6;1.3;4.6;2.8;76.1;0.0;0.0;0.0;;;;;24.7;260.2;1011.9;82.4;12.7;;;;;0.95;partly-cloudy-day
5.5;0.1;2.4;3.6;-4.0;-0.5;-2.0;73.7;0.0;0.0;0.0;;;;;27.8;316.3;1016.2;83.5;11.0;;;;;0.0;partly-cloudy-day
8.3;-3.0;1.7;5.2;-6.2;-1.1;-5.0;62.1;0.0;0.0;0.0;;;;;23.2;267.1;1016.4;46.1;12.2;;;;;0.02;partly-cloudy-day
12.3;-3.4;4.0;12.3;-3.4;3.7;-3.7;60.8;0.0;0.0;0.0;;;;;12.1;259.7;1016.1;48.2;10.7;;;;;0.05;partly-cloudy-day
11.8;-1.9;4.7;11.8;-1.9;3.2;-2.4;61.9;0.0;0.0;0.0;;;;;29.1;334.4;1013.6;54.0;10.8;;;;;0.09;partly-cloudy-day
10.6;-2.9;3.6;10.6;-2.9;2.0;-2.8;65.3;0.0;0.0;0.0;;;;;24.4;331.2;1018.6;59.4;12.3;;;;;0.12;partly-cloudy-day
12.1;1.1;6.9;12.1;-1.0;5.9;-1.2;58.8;0.0;0.0;0.0;;;;;18.6;59.8;1022.0;65.1;11.5;;;;;0.16;partly-cloudy-day
13.7;-0.8;5.7;13.7;-0.8;5.6;-2.0;60.7;0.0;0.0;0.0;;;;;11.8;206.0;1021.6;34.8;11.3;;;;;0.19;partly-cloudy-day
15.7;-1.9;7.4;15.7;-1.9;7.4;-1.3;58.0;0.0;0.0;0.0;;;;;12.2;350.3;1016.5;31.9;11.4;;;;;0.25;partly-cloudy-day
16.7;1.2;9.3;16.7;1.2;9.3;-0.1;55.5;0.0;0.0;0.0;;;;;17.5;241.5;1016.4;49.5;10.6;;;;;0.26;partly-cloudy-day
17.5;2.2;10.2;17.5;0.5;9.5;-1.4;48.0;0.0;0.0;0.0;;;;;16.4;49.4;1020.3;11.5;10.5;;;;;0.29;clear-day
18.6;-1.0;9.0;18.6;-1.0;8.8;-1.9;50.3;0.0;0.0;0.0;;;;;11.4;249.8;1017.9;13.5;12.0;;;;;0.33;clear-day
18.7;0.6;10.1;18.7;0.6;10.0;-0.2;52.8;0.0;0.0;0.0;;;;;28.5;322.1;1011.3;31.1;11.2;;;;;0.36;partly-cloudy-day
16.7;-1.2;8.9;16.7;-3.5;8.0;-3.6;45.4;0.0;0.0;0.0;;;;;18.2;281.5;1012.0;8.7;11.4;;;;;0.4;clear-day
18.8;-1.2;9.4;18.8;-1.2;9.4;-2.8;48.0;0.0;0.0;0.0;;;;;24.4;277.3;1012.9;44.3;10.8;;;;;0.43;partly-cloudy-day
17.6;2.1;11.4;17.6;-0.1;11.2;3.7;60.6;0.0;0.0;0.0;;;;;27.9;217.7;1016.1;65.7;11.9;;;;;0.47;partly-cloudy-day
12.8;10.1;11.5;12.8;10.1;11.5;9.7;88.8;0.0;0.0;0.0;;;;;18.8;179.2;1016.0;94.7;9.7;;;;;0.5;cloudy
20.5;10.6;16.9;20.5;10.6;16.9;4.4;45.4;0.0;0.0;0.0;;;;;30.9;245.9;1017.1;31.7;11.3;;;;;0.54;partly-cloudy-day
19.7;4.0;11.0;19.7;4.0;10.8;4.1;66.8;0.0;0.0;0.0;;;;;26.9;258.0;1015.7;27.6;10.7;;;;;0.57;partly-cloudy-day
20.7;4.0;12.8;20.7;3.4;12.7;2.8;55.1;0.0;0.0;0.0;;;;;25.0;250.1;1014.7;26.2;11.7;;;;;0.6;partly-cloudy-day
23.8;5.8;14.8;23.8;5.8;14.8;5.3;57.0;0.0;0.0;0.0;;;;;19.4;266.2;1013.0;56.3;11.6;;;;;0.64;partly-cloudy-day
26.5;13.1;16.1;26.5;13.1;16.1;7.9;59.8;0.0;0.0;0.0;;;;;24.4;203.7;1011.7;77.4;13.4;;;;;0.67;partly-cloudy-day
